CSV文件,列序号,中文字段,字段名,危险等级
DressConfig_Avatar.csv,6,Key_获得方式,Key_Way,
DressConfig_Avatar.csv,7,获得方式,Way,
DressConfig_Avatar.csv,8,头像类型,AvatarType,
DressConfig_Avatar.csv,9,头像,Avatar,
DressConfig_Avatar.csv,10,获取途径,GetWay,
DressConfig_Avatar.csv,11,解锁条件数据,ConditionTragetValue,1
DressConfig_Avatar.csv,12,显示服务器范围,ServerShow,
DressConfig_Bubble.csv,1,流水ID,Id,
DressConfig_Bubble.csv,2,Key_类型,Key_TypeName,
DressConfig_Bubble.csv,3,类型,TypeName,
DressConfig_Bubble.csv,4,Key_描述,Key_Describe,
DressConfig_Bubble.csv,5,描述,Describe,
DressConfig_Bubble.csv,6,Key_获得方式,Key_Way,
DressConfig_Bubble.csv,7,获得方式,Way,
DressConfig_Bubble.csv,8,气泡,Frame,
DressConfig_Bubble.csv,9,获取途径,GetWay,
DressConfig_Bubble.csv,10,字体颜色,TextColor,
DressConfig_Bubble.csv,11,显示服务器范围,ServerShow,
DressConfig_CardBG.csv,1,流水ID,Id,
DressConfig_CardBG.csv,2,Key_类型,Key_CardName,
DressConfig_CardBG.csv,3,类型,CardName,
DressConfig_CardBG.csv,4,Key_描述,Key_Describe,
DressConfig_CardBG.csv,5,描述,Describe,
DressConfig_CardBG.csv,6,Key_获得方式,Key_Way,
DressConfig_CardBG.csv,7,获得方式,Way,
DressConfig_CardBG.csv,8,名片,CardBG,
DressConfig_CardBG.csv,9,好友栏名片,FriendCradBG,
DressConfig_CardBG.csv,10,获取途径,GetWay,
DressConfig_CardBG.csv,11,限制关卡条件,Unlock,
DressConfig_CardBG.csv,12,显示服务器范围,ServerShow,
DressConfig_Frame.csv,1,流水ID,Id,
DressConfig_Frame.csv,2,Key_类型,Key_TypeName,
DressConfig_Frame.csv,3,类型,TypeName,
DressConfig_Frame.csv,4,Key_描述,Key_Describe,
DressConfig_Frame.csv,5,描述,Describe,
DressConfig_Frame.csv,6,Key_获得方式,Key_Way,
DressConfig_Frame.csv,7,获得方式,Way,
DressConfig_Frame.csv,8,头像框,Frame,
DressConfig_Frame.csv,9,头像框特效,FrameEffect,
DressConfig_Frame.csv,10,获取途径,GetWay,
DressConfig_Frame.csv,11,显示服务器范围,ServerShow,
DressConfig_StandShow.csv,1,流水ID,Id,
DressConfig_StandShow.csv,2,备注,Name,
DressConfig_StandShow.csv,3,角色动画,CamAnims,
DressConfig_StandShow.csv,4,播放默认动画隐藏柱子,IsHideColumn,
DressConfig_StandShow.csv,5,是否隐藏武器,IsHideWeapon,
DressConfig_Sticker.csv,1,流水ID,Id,
DressConfig_Sticker.csv,2,Key_类型,Key_StickerName,
DressConfig_Sticker.csv,3,类型,StickerName,
DressConfig_Sticker.csv,4,Key_描述,Key_Describe,
DressConfig_Sticker.csv,5,描述,Describe,
DressConfig_Sticker.csv,6,Key_获得方式,Key_Way,
DressConfig_Sticker.csv,7,获得方式,Way,
DressConfig_Sticker.csv,8,徽章贴纸,Sticker,
DressConfig_Sticker.csv,9,获取途径,GetWay,
DressConfig_Sticker.csv,10,显示服务器范围,ServerShow,
DressConfig_Title.csv,1,流水ID,Id,
DressConfig_Title.csv,2,Key_类型,Key_TitleName,
DressConfig_Title.csv,3,类型,TitleName,
DressConfig_Title.csv,4,称号类型,TitleType,
DressConfig_Title.csv,5,Key_描述,Key_Describe,
DressConfig_Title.csv,6,描述,Describe,
DressConfig_Title.csv,7,Key_获得方式,Key_Way,
DressConfig_Title.csv,8,获得方式,Way,
DressConfig_Title.csv,9,称号,Title,
DressConfig_Title.csv,10,称号特效,TitleEffect,
DressConfig_Title.csv,11,获取途径,GetWay,
DressConfig_Title.csv,12,限制关卡条件,Unlock,
DressConfig_Title.csv,13,字体颜色,TextColor,
DressConfig_Title.csv,14,显示服务器范围,ServerShow,
DressConfig_Title.csv,15,是否关联道具,IsConnectItem,
DropConfig_Base.csv,1,流水ID,Id,
DropConfig_Base.csv,2,策划备注,Name,
DropConfig_Base.csv,3,掉落列表,DropList,1
DropConfig_Base.csv,4,随机类型,Type,
DropConfig_Base.csv,5,掉落概率,Chance,1
DropConfig_Base.csv,6,道具ID,ItemId,
DropConfig_Base.csv,7,策划备注,ItemName,
DropConfig_Base.csv,8,道具数量,BaseCount,1
DropConfig_Base.csv,9,保底ID,GuaranteedID,1
DropConfig_Base.csv,10,保底次数,GuaranteedTime,1
DropNewConfig_Base.csv,1,流水ID,Id,
DropNewConfig_Base.csv,2,策划备注,Name,
DropNewConfig_Base.csv,3,掉落配置,DropList,1
DropNewConfig_Base.csv,4,随机类型,Type,
DropNewConfig_Base.csv,5,备注,Mark,
DropNewConfig_Base.csv,6,备注,Mark,
EcoMonitorConfig_Eco.csv,1,流水id,Id,
EcoMonitorConfig_Eco.csv,2,道具id,ItemId,
EcoMonitorConfig_Eco.csv,3,单次产出上限监控阈值（研发）,MaxLimit,1
EcoMonitorConfig_Eco.csv,4,备注,Desc,
EcoMonitorConfig_Times.csv,1,流水id,Id,
EcoMonitorConfig_Times.csv,2,单次产出上限监控阈值阈值倍率,Times,1
EcoMonitorConfig_Times.csv,3,备注,Desc,
EffectConfig_Base.csv,1,流水ID,Id,
EffectConfig_Base.csv,2,描述,Description,
EffectConfig_Base.csv,3,预制路径,Prefab,
EffectConfig_Base.csv,4,皮肤ID,SkinID,
EffectConfig_Base.csv,5,有对应皮肤ID时替换的特效路径,SkinReplacePrefab,
EffectConfig_Base.csv,6,播放延迟,Delay,
EffectConfig_Base.csv,7,播放时间（若填0则特效不销毁）,PlayTime,
EffectConfig_Base.csv,8,特效挂点的索引,MountPoint,
EffectConfig_Base.csv,9,特效挂点，为空的话在受击者所在位置播放,MountPointDesc,
EffectConfig_Base.csv,10,相对位置,RelativePos,
EffectConfig_Base.csv,11,偏转角度,RelativeRotation,
EffectConfig_Base.csv,12,"是否适配角色身高,目前只用于impact",FitChar,
EffectConfig_Base.csv,13,特效标准缩放,StandardScale,
EffectConfig_Base.csv,14,缓存最大数量,MaxCount,
EffectConfig_Base.csv,15,特效比较多时可以不创建,CanOptimize,
Episode_Area.csv,1,流水ID,Id,
Episode_Area.csv,2,Key_地区名称,Key_Name,
Episode_Area.csv,3,地区名称,Name,
Episode_Area.csv,4,解锁图片,UnlockPic,
Episode_Base.csv,1,流水ID,id,
Episode_Base.csv,2,Key_关卡名称,Key_Name,
Episode_Base.csv,3,关卡名称,Name,
Episode_Base.csv,4,策划备注,NOTES,
Episode_Base.csv,5,章节表流水id,ChapterId,
Episode_Base.csv,6,关卡（四级）,LocalID,
Episode_Base.csv,7,Key_关卡序号,Key_LevelName,
Episode_Base.csv,8,关卡序号,LevelName,
Episode_Base.csv,9,关卡类型,EpiType,
Episode_Base.csv,10,目标场景ID,TypeParm,
Episode_Base.csv,11,奖励预览,RewardShow,1
Episode_Base.csv,12,首通奖励loot,FirstLoot,1
Episode_Base.csv,13,普通奖励loot,Loot,1
Episode_Base.csv,14,战前剧情,PreStory,
Episode_Base.csv,15,战后剧情,EndStory,
Episode_Base.csv,16,战前AVG剧情,PreAVGStory,
Episode_Base.csv,17,战后AVG剧情,EndAVGStory,
Episode_Base.csv,18,目标场景布阵格,Setmovefield,
Episode_Base.csv,19,限制等级,UnlockLevel,
Episode_Base.csv,20,限制条件,UnlockCondition,
Episode_Base.csv,21,关卡通关限定次数,DayLimit,1
Episode_Base.csv,22,Key_描述,Key_Desc,
Episode_Base.csv,23,描述,Desc,
Episode_Base.csv,24,成功消耗体力,WinCostVIT,1
Episode_Base.csv,25,扫荡条件,SweepCondition,
Episode_Base.csv,26,敌人信息,EnemyInfo,
Episode_Base.csv,27,困难本角色id,HeroId,
Episode_Base.csv,28,是否启用自动战斗,AutoBattleOpen,1
Episode_Chapter.csv,1,流水ID,Id,
Episode_Chapter.csv,2,Key_章节名称,Key_ChapterName,
Episode_Chapter.csv,3,章节名称,ChapterName,
Episode_Chapter.csv,4,Key_章节名称,Key_ChapterNumber,
Episode_Chapter.csv,5,章节序号,ChapterNumber,
Episode_Chapter.csv,6,地图预设文件,EpisodeMap,
Episode_Chapter.csv,7,隶属建筑,AreaId,
Episode_Chapter.csv,8,隶属难度,DifficultType,
Episode_Chapter.csv,9,解锁章节,UnlockParm,
Episode_Chapter.csv,10,章节&小玩法ID,ChapterID,
Episode_Chapter.csv,11,章节图标,Icon,
Episode_Chapter.csv,12,章节图标选中,IconSelect,
Episode_Chapter.csv,13,章节背景,ChapterBg,
Episode_Chapter.csv,14,主界面章节图,MainChpaterBg,
Episode_Chapter.csv,15,Key_章节&小玩法描述,Key_Desc,
Episode_Chapter.csv,16,章节&小玩法描述,Desc,
Episode_Chapter.csv,17,阵容保存分类,TeamType,
Episode_Chapter.csv,18,章节是否显示,ShowChapter,
ErrorCodeConfig_Base.csv,1,流水ID,Id,
ErrorCodeConfig_Base.csv,2,Key_描述,Key_Content,
ErrorCodeConfig_Base.csv,3,描述,Content,
ErrorCodeConfig_Base.csv,4,程序标识,Keycode,
ErrorCodeConfig_Base.csv,5,回调,Callback,
EventConfig_Event.csv,1,ID,id,
EventConfig_Event.csv,2,备注,Des,
EventConfig_Event.csv,3,Key_事件名称,Key_Name,
EventConfig_Event.csv,4,事件名称,Name,
EventConfig_Event.csv,5,事件触发类型,Type,
EventConfig_Event.csv,6,归属事件点,Point,
EventConfig_Event.csv,7,触发前置条件,Condition,1
EventConfig_Event.csv,8,触发前置事件,PreEvent,
EventConfig_Event.csv,9,触发前置短信,PreMessage,
EventConfig_Event.csv,10,触发优先级,Priority,
EventConfig_Event.csv,11,事件类型,EventType,
EventConfig_Event.csv,12,事件图标,Icon,
EventConfig_Event.csv,13,调用关卡,MissionID,
EventConfig_Event.csv,14,调用剧情页,PageID,
EventConfig_Event.csv,15,事件奖励,Reward,1
EventConfig_Event.csv,16,起始时间,StartTime,1
EventConfig_Event.csv,17,中止时间,EndTime,
EventConfig_Event.csv,18,事件3D预制,Event3DIcon,
EventConfig_Event.csv,19,预制色值,Colour,
EventConfig_EventPoint.csv,1,ID,id,
EventConfig_EventPoint.csv,2,描述,Des,
EventConfig_EventPoint.csv,3,预制编号,PointNum,
EventConfig_EventPoint.csv,4,归属章节,Chapter,
EventConfig_EventPoint.csv,5,事件库,AdminMax,
EventConfig_PageContent.csv,1,流水ID,Id,
EventConfig_PageContent.csv,2,备注,Des,
EventConfig_PageContent.csv,3,资源路径,Resource,
EventConfig_PageContent.csv,4,Key_文本,Key_Txt,
EventConfig_PageContent.csv,5,剧情文本,Txt,
ExperienceActivity_Base.csv,1,流水ID,Id,
ExperienceActivity_Base.csv,2,对应角色,ReferCharacter,
ExperienceActivity_Base.csv,3,活动页面图素,LevelPic,
ExperienceActivity_Base.csv,4,Key_试玩活动名称,Key_LevelName,
ExperienceActivity_Base.csv,5,试玩活动名称,LevelName,
ExperienceActivity_Base.csv,6,Key_卡池开放提示,Key_OpenNotice,
ExperienceActivity_Base.csv,7,卡池开放提示,OpenNotice,1
ExperienceActivity_Base.csv,8,试玩奖励,PlayRewards,1
ExperienceActivity_Base.csv,9,关联卡池,ReferLottery,1
ExperienceActivity_Base.csv,10,Key_试玩规则简要描述,Key_RuleDes1,
ExperienceActivity_Base.csv,11,试玩规则简要描述,RuleDes1,
ExperienceActivity_Base.csv,12,Key_试玩规则详情描述,Key_RuleDes2,
ExperienceActivity_Base.csv,13,试玩规则详情描述,RuleDes2,
ExperienceActivity_Base.csv,14,Key_试玩规则详情描述标题,Key_LimitTimeTitle,
ExperienceActivity_Base.csv,15,试玩规则详情描述标题,LimitTimeTitle,
ExperienceActivity_ExperienceAttr.csv,1,流水id,Id,
ExperienceActivity_ExperienceAttr.csv,2,角色id,HeroId,
ExperienceActivity_ExperienceAttr.csv,3,等级,Lv,
ExperienceActivity_ExperienceAttr.csv,4,突破等级,WeaponLevel,
ExperienceActivity_ExperienceAttr.csv,5,技能选择,SkillChoise,
ExperienceActivity_ExperienceAttr.csv,6,技能等级,SkillLevel,
ExperienceActivity_ExperienceAttr.csv,7,觉醒等级,AwakeLv,
ExperienceActivity_ExperienceAttr.csv,8,灵感选择,EquipChoise,
ExperienceActivity_ExperienceAttr.csv,9,灵感等级,EquipLv,
ExperienceActivity_ExperienceAttr.csv,10,天赋选择,TalentChoise,
ExperienceActivity_ExperienceAttr.csv,11,其他属性补正包,AnotherNum,
FatigueEffect_Base.csv,1,流水ID,Id,
FatigueEffect_Base.csv,2,技能ID,SkillID,
FatigueEffect_Base.csv,3,技能归属,name,
FatigueEffect_Base.csv,4,Key_相性力竭描述,Key_BreakDesDes,
FatigueEffect_Base.csv,5,相性力竭描述,BreakDes,
FatigueEffect_Base.csv,6,相性力竭效果备注,BaseDes,
FatigueEffect_Base.csv,7,力竭触发效果怪物,BaseImpact,
FatigueEffect_Base.csv,8,力竭触发效果己方,BaseBreakBuff,
FatigueEffect_Base.csv,9,作用目标,BaseFilterID,
FatigueEffect_Base.csv,10,屏幕特效1,BasePrefab,
FatigueEffect_Base.csv,11,屏幕特效2,AdvancedPrefab,
FatigueEffect_Base.csv,12,结束屏幕特效,EndPrefab,
FightConfig_Base.csv,1,流水id,Id,
FightConfig_Base.csv,2,属性加成类型,Desc,
FightConfig_Base.csv,3,属性id,AttrId,
FightConfig_Base.csv,4,属性中文（策划用）,AttrDesc,
FightConfig_Base.csv,5,pve关卡对应参数,PveNum,
FightConfig_Base.csv,6,拟像斗技对应参数,PvPNum,
FightConfig_Cheat.csv,1,流水id,Id,
FightConfig_Cheat.csv,2,防作弊套数（新增）,AntiCheatid,
FightConfig_Cheat.csv,3,战力区间（新增）,FightRange,
FightConfig_Cheat.csv,4,DPS系数（新增）,DpsRatio,
FightConfig_Cheat.csv,5,备注,Note,
FightConfig_CheatNew.csv,1,流水id,Id,
FightConfig_CheatNew.csv,2,防作弊类型,AntiCheatid,
FightConfig_CheatNew.csv,3,战力区间（新增）,FightRange,
FightConfig_CheatNew.csv,4,DPS拦截系数,DpsRatio,
FightConfig_CheatNew.csv,5,DPS报警系数,DpsWarnRatio,
FightConfig_CheatNew.csv,6,备注,Note,
FightConfig_Num.csv,1,流水id,Id,
FightConfig_Num.csv,2,压制类型,Type,
FightConfig_Num.csv,3,战力取值目标,Target,
FightConfig_Num.csv,4,战力区间下限,FightRangeDown,1
FightConfig_Num.csv,5,战力区间上限,FightRangeUP,1
FightConfig_Num.csv,6,战力取值比例下限,FightRateDown,1
FightConfig_Num.csv,7,战力取值比例上限,FightRateUp,1
FightConfig_Num.csv,8,战力取值固值下限,FightNumDown,1
FightConfig_Num.csv,9,战力取值固值上限,FightNumUp,1
FightConfig_Num.csv,10,调整属性ID,ChangeAttr,
FightConfig_Num.csv,11,调整属性方式,ChangeType,
FightConfig_Num.csv,12,调整取值类型,ChangeNumType,
FightConfig_Num.csv,13,调整最大取值,Hemax,
FightConfig_Num.csv,14,调整系数,ChangeRate,
FightConfig_Num.csv,15,调整值下限,ChangeDown,1
FightConfig_Num.csv,16,调整值上限,ChangeUP,1
FightConfig_Num.csv,17,调整生效目标,ChangeTarget,
FilterConfig_Base.csv,1,流水ID,Id,
FilterConfig_Base.csv,2,关联Id,LinkId,
FilterConfig_Base.csv,3,筛选类型,Type,
FilterConfig_Base.csv,4,筛选子id,FiltersId,
FilterConfig_Base.csv,5,Key_标题,Key_Title,
FilterConfig_Base.csv,6,标题,Title,
FilterConfig_Base.csv,7,可选择数量,Quantity,
FilterConfig_Base.csv,8,权重,Weight,1
FilterConfig_Drop.csv,1,流水ID,Id,
FilterConfig_Drop.csv,2,类型,Type,
FilterConfig_Drop.csv,3,Key_标题,Key_Title,
FilterConfig_Drop.csv,4,标题,Title,
FilterConfig_Hero.csv,1,流水ID,Id,
FilterConfig_Hero.csv,2,类型,Type,
FilterConfig_Hero.csv,3,Key_标题,Key_Title,
FilterConfig_Hero.csv,4,标题,Title,
FilterConfig_Item.csv,1,流水ID,Id,
FilterConfig_Item.csv,2,类型,Type,
FilterConfig_Item.csv,3,Key_标题,Key_Title,
FilterConfig_Item.csv,4,标题,Title,
FilterConfig_Location.csv,1,流水ID,Id,
FilterConfig_Location.csv,2,Key_标题,Key_Title,
FilterConfig_Location.csv,3,描述,Desc,
FilterConfig_Location.csv,4,筛选Id,LinkId,
FloorLotteryActivity_Base.csv,1,流水ID,Id,
FloorLotteryActivity_Base.csv,2,Key_活动系统名,Key_Name,
FloorLotteryActivity_Base.csv,3,活动系统名,Name,
FloorLotteryActivity_Base.csv,4,活动开始时间,StartTime,1
FloorLotteryActivity_Base.csv,5,活动结束时间,EndTime,1
FloorLotteryActivity_Base.csv,6,抽奖消耗,Cost,1
FloorLotteryActivity_Base.csv,7,任务组（废弃）,TaskGroup,
FloorLotteryActivity_Base.csv,8,商店ID,MallID,
FloorLotteryActivity_Base.csv,9,UIPrefab,UIPrefab,
FloorLotteryActivity_Base.csv,10,ShopUI,ShopUI,
FloorLotteryActivity_Base.csv,11,TaskUI,TaskUI,1
FloorLotteryActivity_Base.csv,12,SelectRewardUI,SelectRewardUI,
FloorLotteryActivity_Base.csv,13,是否独立开启,IsOpenSeparately,
FloorLotteryActivity_Base.csv,14,顶部栏位,TopList,
FloorLotteryActivity_Base.csv,15,帮助文本id,HelpKey,
FloorLotteryActivity_Cost.csv,1,流水ID,Id,
FloorLotteryActivity_Cost.csv,2,活动ID,ActivityID,
FloorLotteryActivity_Cost.csv,3,总次数,Num,1
FloorLotteryActivity_Cost.csv,4,抽奖消耗,Cost,1
FloorLotteryActivity_FloorInfo.csv,1,流水ID,Id,
FloorLotteryActivity_FloorInfo.csv,2,活动ID,ActivityID,
FloorLotteryActivity_FloorInfo.csv,3,轮次,TURn,
FloorLotteryActivity_FloorInfo.csv,4,层数,Floor,
FloorLotteryActivity_FloorInfo.csv,5,格子ID,CellID,
FloorLotteryActivity_FloorInfo.csv,6,格子类型,CellType,
FloorLotteryActivity_FloorInfo.csv,7,格子奖励,CellReward,1
FloorLotteryActivity_FloorInfo.csv,8,格子奖励组,CellRewardGroup,1
FloorLotteryActivity_FloorInfo.csv,9,权重值,Weight,1
FloorLotteryActivity_FloorInfo.csv,10,奖励类型,RewardType,1
FloorLotteryActivity_Luckycell.csv,1,流水ID,Id,
FloorLotteryActivity_Luckycell.csv,2,活动ID,ActivityID,
FloorLotteryActivity_Luckycell.csv,3,轮次,Turn,
FloorLotteryActivity_Luckycell.csv,4,层数,Floor,
FloorLotteryActivity_Luckycell.csv,5,权重值,Weight,1
FloorLotteryActivity_Luckycell.csv,6,格子数,CellNum,
FloorLotteryActivity_Luckycell.csv,7,幸运格子数,LuckyCellNum,
FloorLotteryActivity_RewardsGroup.csv,1,流水ID,Id,
FloorLotteryActivity_RewardsGroup.csv,2,组ID,GroupID,
FloorLotteryActivity_RewardsGroup.csv,3,奖励,CellReward,1
FloorLotteryActivity_RewardsGroup.csv,4,总次数,Num,1
FloorLotteryActivity_RewardsGroup.csv,5,限制轮次,LimitTurn,
FloorLotteryActivity_TotalNum.csv,1,流水ID,Id,
FloorLotteryActivity_TotalNum.csv,2,活动ID,ActivityID,
FloorLotteryActivity_TotalNum.csv,3,轮次,Turn,
FloorLotteryActivity_TotalNum.csv,4,总次数,Num,1
FloorLotteryActivity_TotalNum.csv,5,权重值,Weight,1
ForceConfig_Force.csv,1,势力ID,Id,
ForceConfig_Force.csv,2,Key_势力名称,Key_Name,
ForceConfig_Force.csv,3,势力名称,Name,
ForceConfig_Force.csv,4,势力图标,Icon,
ForceConfig_Force.csv,5,势力大图,BigIcon,
ForceConfig_Force.csv,6,势力名称图片,Name_icon,
FormationConfig_Base.csv,1,流水ID,Id,
FormationConfig_Base.csv,2,描述,Desc,
FormationConfig_Base.csv,3,Buff格子列表,BuffCells,
FormationConfig_Base.csv,4,屏蔽交互的格子列表,BlockCells,1
FormationConfig_Base.csv,5,阻挡物点位Id,ObstaclesId,
FormationConfig_Cell.csv,1,流水ID,Id,
FormationConfig_Cell.csv,2,BuffID,ImpactId,
FormationConfig_Cell.csv,3,PartId,PartId,
FormationConfig_Cell.csv,4,布阵格提供流派层数,Bonusliupai,
FormationConfig_Cell.csv,5,Key_Buff名字,Key_BuffName,
FormationConfig_Cell.csv,6,Buff名字,BuffName,
FormationConfig_Cell.csv,7,Key_Buff描述,Key_BuffDesc,
FormationConfig_Cell.csv,8,Buff描述,BuffDesc,
FormationConfig_Cell.csv,9,图标,BuffIcon,
FormationConfig_Cell.csv,10,阵位点资源路径,ResPath,
FormationConfig_Obstacles.csv,1,流水ID,Id,
FormationConfig_Obstacles.csv,2,阻挡物点位列表,ObstaclesId,
FormationConfig_Obstacles.csv,3,无敌阻挡物点位列表,SpObstaclesId,
GameConfig_BattleArea.csv,1,赛区id,Id,
GameConfig_BattleArea.csv,2,Key_战区名,Key_Name,
GameConfig_BattleArea.csv,3,战区名,Name,
GameConfig_Born.csv,1,流水ID,Id,
GameConfig_Born.csv,2,描述,Desc,
GameConfig_Born.csv,3,等级,Level,
GameConfig_Born.csv,4,金币,Gold,
GameConfig_Born.csv,5,使徒,Character,
GameConfig_Born.csv,6,体力,Vitality,
GameConfig_Born.csv,7,初始布阵,Embattle,
GameConfig_Born.csv,8,编队数量,Troops,
GameConfig_Born.csv,9,初始携带道具,Item,
GameConfig_BuyResource.csv,1,流水ID,id,
GameConfig_BuyResource.csv,2,备注,Des,
GameConfig_BuyResource.csv,3,购买分组,ResoucrceGroup,
GameConfig_BuyResource.csv,4,消耗物品和数量,ResourceCost,1
GameConfig_BuyResource.csv,5,被兑换道具和数量,ResourceGain,1
GameConfig_BuyResource.csv,6,兑换次数,BuyTime,1
GameConfig_BuyResource.csv,7,是否显示兑换次数,IsShow,1
GameConfig_BuyResource.csv,8,是否对比率化简,IsSimple,
GameConfig_Mail.csv,1,流水ID,id,
GameConfig_Mail.csv,2,类型,Type,
GameConfig_Mail.csv,3,功能类型,FuncType,
GameConfig_Mail.csv,4,英雄ID,Parameter1,
GameConfig_Mail.csv,5,备注字段，方便策划配表,Des,
GameConfig_Mail.csv,6,Key_标题,Key_Title,
GameConfig_Mail.csv,7,标题,Title,
GameConfig_Mail.csv,8,Key_发件人,Key_MailSender,
GameConfig_Mail.csv,9,发件人,MailSender,
GameConfig_Mail.csv,10,发件人头像,SenderIcon,
GameConfig_Mail.csv,11,跳转路径,JumpPath,
GameConfig_Mail.csv,12,Key_内容,Key_Text,
GameConfig_Mail.csv,13,内容,Text,
GameConfig_Mail.csv,15,邮件附件,Reward,
GameConfig_Mail.csv,16,邮件有效期,MailValidTime,
GameConfig_Mail.csv,17,邮件开始时间,StartTime,1
GameConfig_Mail.csv,18,邮件结束时间,EndTime,1
GameConfig_Mail.csv,19,邮件循环发放类型,LoopType,
GameConfig_Mail.csv,20,邮件循环发放时间节点（每日）,DailyLoopTime,
GameConfig_Mail.csv,21,邮件超链,Url,
GameConfig_MatchZone.csv,1,赛区id,Id,
GameConfig_MatchZone.csv,2,Key_赛区名,Key_Name,
GameConfig_MatchZone.csv,3,赛区名,Name,
GameConfig_MatchZone.csv,4,战区id组,WarZoneIDList,
GameConfig_MatchZone.csv,5,巅峰对决是否开启,ArenaTopIsOpen,1
GameConfig_MergeServer.csv,1,流水ID,id,
GameConfig_MergeServer.csv,2,区服id,ZoneId,
GameConfig_MergeServer.csv,3,原分区id,OriServerId,
GameConfig_MergeServer.csv,4,新分区id,NewServerId,
GameConfig_ModuleCounter.csv,1,流水ID,id,
GameConfig_ModuleCounter.csv,2,主模块名,ModuleName,
GameConfig_ModuleCounter.csv,3,总次数限制,ModuleCounter,1
GameConfig_ModuleCounter.csv,4,子模块名,SubModuleName,
GameConfig_ModuleCounter.csv,5,子模块次数,SubModuleCounter,1
GameConfig_ModuleCounter.csv,6,刷新模式,ResetType,
GameConfig_ModuleCounter.csv,7,刷新时间参数,ResetParam,1
GameConfig_NewGroup.csv,1,流水ID,id,
GameConfig_NewGroup.csv,2,分区ID,GroupId,
